,ID,subject,subject_clean,Len
17920,848, 'brighter',brighter,1
17921,848,'not work',not work,2
17922,848, 'remote',remote,1
17923,848, 'nice',nice,1
17924,848, 'function',function,1
17925,848,'use phone app',use phone app,3
17926,848, 'remote',remote,1
17927,849,'worth every penny',worth every penny,3
17928,849,'use',use,1
17929,849, 'easy',easy,1
17930,850,'recommend',recommend,1
17931,850, 'love',love,1
17932,850, 'good',good,1
17933,850, 'friend',friend,1
17934,850, 'everyone',everyone,1
17935,851,'projector could',projector could,2
17936,851, 'never expect',never expect,2
17937,851, 'small',small,1
17938,851, 'beer',beer,1
17939,851,'pretty good even',pretty good even,3
17940,851, 'rough wall',rough wall,2
17941,851, 'resolution',resolution,1
17942,851,'daughter like',daughter like,2
17943,851, 'use',use,1
17944,851, 'much',much,1
17945,851, 'handy',handy,1
17946,851, 'app',app,1
17947,851,'good product',good product,2
17948,851, 'family time',family time,2
17949,851, 'get',get,1
17950,852,'much high cost',much high cost,3
17951,852, '100 lumins room',100 lumins room,3
17952,852, 'second generation',second generation,2
17953,852, 'maybe get',maybe get,2
17954,852, 'lumins',lumins,1
17955,852, 'work',work,1
17956,852, 'light',light,1
17957,852, 'image',image,1
17958,852, 'drown',drown,1
17959,852, 'dark',dark,1
17960,852, 'advertised',advertised,1
17961,853,'wish',wish,1
17962,853, 'thought',thought,1
17963,853, 'product',product,1
17964,853, 'love',love,1
17965,854,'little thing',little thing,2
17966,854, 'awesome ....',awesome,1
17967,854, 'buy',buy,1
17968,854, 'already',already,1
17969,855,'love',love,1
17970,855, 'dope',dope,1
17971,856,'not 720',not 720,2
17972,856, 'expect since',expect since,2
17973,856, 'well',well,1
17974,856, 'picture',picture,1
17975,856, '1080p',1080p,1
17976,857,'user friendly',user friendly,2
17977,857,'carry around',carry around,2
17978,857, 'easy',easy,1
17979,857,'love',love,1
17980,858,'work perfect',work perfect,2
17981,859,'portable',portable,1
17982,859,'wifi',wifi,1
17983,859,'rechargable',rechargable,1
17984,859,'apps',apps,1
17985,859,'love',love,1
17986,860,'nebula projector',nebula projector,2
17987,860, 'live',live,1
17988,860, 'expectation',expectation,1
17989,861,'awesome',awesome,1
17990,861,'house next',house next,2
17991,861, 'side',side,1
17992,861, 'pool',pool,1
17993,861, 'play',play,1
17994,861,'look great',look great,2
17995,861, '10ft wide',10ft wide,2
17996,861, 'even',even,1
17997,862,'projector',projector,1
17998,862, 'love',love,1
17999,862,'handy',handy,1
18000,862, 'come',come,1
18001,863,'work great',work great,2
18002,863, 'daughter state',daughter state,2
18003,864,'projector come',projector come,2
18004,864, 'extremely impressed',extremely impressed,2
18005,864, 'small',small,1
18006,864, 'great',great,1
18007,864,'apps work great',apps work great,3
18008,864, 'bluetooth',bluetooth,1
18009,865,'expect',expect,1
18010,865, 'exactly',exactly,1
18011,866,'excellent customer service',excellent customer service,3
18012,866, 'super product',super product,2
18013,867,'like',like,1
18014,868,'great product',great product,2
18016,868,'anything go wrong',anything go wrong,3
18017,868,'ankers customer service',ankers customer service,3
18018,868," 'superb """"'",superb,1
18019,869,'overall great',overall great,2
18020,870,'recommend',recommend,1
18021,870,"'`` wont disappoint """"'",wont disappoint,2
18022,871,'amaze product',amaze product,2
18023,872,'little nebula capsule projector',little nebula capsule projector,4
18024,872, 'absollutely amaze',absollutely amaze,2
18025,872,'many great feature',many great feature,3
18026,872, 'small package',small package,2
18027,872, 'packed',packed,1
18028,872,'sound quality',sound quality,2
18029,872, 'image quality',image quality,2
18030,872, 'fantastic',fantastic,1
18031,872,'battery die yet',battery die yet,3
18032,872, 'havent ran',havent ran,2
18035,872,'three hour',three hour,2
18036,872, 'go strong',go strong,2
18037,872, 'run',run,1
18038,872, 'however',however,1
18039,872,'great plus',great plus,2
18040,872, 'wifi',wifi,1
18041,872, 'update',update,1
18042,872, 'ability',ability,1
18043,872,'`` customer support',customer support,2
18044,872, 'ever dealt',ever dealt,2
18045,872, 'best',best,1
18046,872,"'friendly employee """"'",friendly employee,2
18047,872, 'knowledgable helpfull',knowledgable helpfull,2
18048,872, 'courteous service',courteous service,2
18049,872, 'prompt',prompt,1
18050,872,'definately buy',definately buy,2
18051,873,'nebula',nebula,1
18052,873, 'awesome',awesome,1
18053,873,'watch movie outside',watch movie outside,3
18054,873, 'giant screen',giant screen,2
18055,873, 'bedroom',bedroom,1
18056,874,'highly recommend',highly recommend,2
18057,874, 'projector',projector,1
18058,874,'best budget projector',best budget projector,3
18059,874, 'small',small,1
18060,874, 'size',size,1
18061,874, 'research',research,1
18062,874, 'find',find,1
18063,874,'great sound quality',great sound quality,3
18064,874, 'great picture',great picture,2
18065,874,'projector supersede',projector supersede,2
18066,874, 'expectation',expectation,1
18067,874,'use especially',use especially,2
18068,874, 'remote control',remote control,2
18069,874, 'phone app',phone app,2
18070,874, 'efficient',efficient,1
18071,874,'youtube searches',youtube searches,2
18072,874, 'search without',search without,2
18073,874, 'work',work,1
18074,874, 'wish',wish,1
18075,874, 'well',well,1
18076,874, 'use',use,1
18077,874, 'type',type,1
18078,874, 'thing',thing,1
18079,874, 'seamlessly',seamlessly,1
18080,874, 'say',say,1
18081,874, 'glitch',glitch,1
18082,874, 'charge',charge,1
18083,874, 'ability',ability,1
18084,874,'friend purchase',friend purchase,2
18085,874, 'place',place,1
18086,874, 'enjoy',enjoy,1
18087,874, 'already',already,1
18088,874,'picture even',picture even,2
18089,874, 'great quality',great quality,2
18090,874, 'night',night,1
18091,874, 'light',light,1
18092,874,'watch something',watch something,2
18093,874, 'try',try,1
18094,874, 'day',day,1
18095,874,'probably want',probably want,2
18096,874, 'curtain along',curtain along,2
18097,874, 'get',get,1
18098,874, 'black',black,1
18099,875,'little projector',little projector,2
18100,875, 'amaze',amaze,1
18101,875,'nice picture quality',nice picture quality,3
18102,875, 'really good',really good,2
18103,875, 'speaker',speaker,1
18104,875, 'built',built,1
18105,876,'blessing',blessing,1
18106,876,'could play movie',could play movie,3
18107,876, 'google play',google play,2
18108,876, 'youtube',youtube,1
18109,876, 'wish',wish,1
18110,877,'birthday present',birthday present,2
18111,877, 'husband',husband,1
18112,877, 'homerun',homerun,1
18113,877,'love',love,1
18114,878,'wowoto t8e bumping',wowoto t8e bumping,3
18115,878, 'star',star,1
18116,878, 'comparison',comparison,1
18117,878,'could settle',could settle,2
18118,878, 'wish',wish,1
18119,878, 'say',say,1
18120,878,'75 star',75 star,2
18121,878, '3',3,1
18122,878,'ansi lumen 200',ansi lumen 200,3
18123,878, 'really want',really want,2
18124,878, 'solid',solid,1
18125,878, 'bit',bit,1
18126,878, '720p',720p,1
18127,878,'nebula clearly balance',nebula clearly balance,3
18128,878, 'lot',lot,1
18129,878, 'design',design,1
18130,878, 'choice',choice,1
18131,878, 'anker',anker,1
18132,878,'need work',need work,2
18133,878, 'internal apps',internal apps,2
18134,878,'need google play service stat',need google play service stat,5
18135,878,'support high resolution stream',support high resolution stream,4
18136,878, 'phone via hdmi result',phone via hdmi result,4
18137,878, 'well netflix experience',well netflix experience,3
18138,878, 'think netflix need',think netflix need,3
18139,878," 't8e """"'",t8e,1
18140,878, 'nebula capsule',nebula capsule,2
18141,878, 'low bitrate',low bitrate,2
18142,878, 'id like',id like,2
18143,878, 'find connect',find connect,2
18144,878, 'tweak',tweak,1
18145,878, 'stick',stick,1
18146,878, 'settle',settle,1
18147,878, 'seem',seem,1
18148,878, 'overall',overall,1
18150,878, '480p',480p,1
18151,878,'terrible internal speaker',terrible internal speaker,3
18152,878, '1 fan noise',1 fan noise,3
18153,878, 'annoying2 t8e',annoying2 t8e,2
18154,878, 't8e',t8e,1
18155,878, 'way',way,1
18156,878, 'reason',reason,1
18157,878,'1s audio delay3',1s audio delay3,3
18158,878, 'smartphone app',smartphone app,2
18159,878, 'smartphone app',smartphone app,2
18160,878, 'nebula capsule',nebula capsule,2
18161,878, 'huge problem',huge problem,2
18162,878, 'bt speaker',bt speaker,2
18163,878, 'best part',best part,2
18164,878, 'use',use,1
18165,878, 'excellent',excellent,1
18166,878, 'control',control,1
18167,878, '5s',5s,1
18168,878,'last long enoughthe t8e certainly provide',last long enoughthe t8e certainly provide,6
18169,878, '4 2 hour battery life',4 2 hour battery life,5
18170,878, 'not `` toss',not toss,2
18171,878, 'likely always need',likely always need,3
18172,878, 'full length movie',full length movie,3
18173,878," 'bag """" portable'",bag portable,2
18174,878, 'fairly portable',fairly portable,2
18175,878, 't8e mean',t8e mean,2
18176,878, 'hat use',hat use,2
18177,878, 'certainly',certainly,1
18178,878, 'battery',battery,1
18179,878, 't8e',t8e,1
18180,878, 't8e',t8e,1
18181,878, 't8e',t8e,1
18182,878, 'touchpad',touchpad,1
18183,878, 'top',top,1
18184,878, 'sharper',sharper,1
18185,878, 'pocket',pocket,1
18186,878, 'plug',plug,1
18187,878, 'count',count,1
18190,878, '5',5,1
18191,878,'brighter',brighter,1
18192,878,'found color overly saturate',found color overly saturate,4
18193,878, 'overall well image',overall well image,3
18194,878, 'red',red,1
18195,878,'wowoto h8',wowoto h8,2
18196,878, 'portable need',portable need,2
18197,878, 'permanent setup',permanent setup,2
18198,878, 'stick',stick,1
18199,878, 'debate',debate,1
18200,878, 'capsule',capsule,1
18201,878,'battery power portable device',battery power portable device,4
18202,878, 'capable internal speaker',capable internal speaker,3
18203,878, 'dont need',dont need,2
18204,878, 'bottom line',bottom line,2
18206,878,"'image quality """"'",image quality,2
18207,878, 'well choice',well choice,2
18208,878, 'nebula',nebula,1
18209,878,'wire attach experience',wire attach experience,3
18210,878, 'truly capable stand',truly capable stand,3
18211,878, 'nebula clearly focus',nebula clearly focus,3
18212,878, 'last well past',last well past,3
18213,878, 'decent enough speaker',decent enough speaker,3
18214,878, 'single full',single full,2
18215,878, 'make sure',make sure,2
18216,878, 'length movie',length movie,2
18217,878, 'provide',provide,1
18218,878, 'hear',hear,1
18219,878, 'crowd',crowd,1
18220,878, 'anker',anker,1
18221,878, 'alone',alone,1
18222,878,'solid connectivity',solid connectivity,2
18223,878, 'addition',addition,1
18224,878,'lag free',lag free,2
18225,878, 'huge capability',huge capability,2
18226,878, 'bluetooth',bluetooth,1
18227,878,'straightforward',straightforward,1
18228,878, 'let',let,1
18230,878,"'app update move forward """"'",app update move forward,4
18231,878, 'run android 7',run android 7,3
18232,878, 'huge advantage',huge advantage,2
18233,878, '0 already',0 already,2
18234,878, 'fact',fact,1
18235,878,'company like wowoto say',company like wowoto say,4
18236,878, 'upgrade',upgrade,1
18237,878, 'lot',lot,1
18239,878,'deduct 1 star',deduct 1 star,3
18240,878, 'wouldnt hold',wouldnt hold,2
18241,878," 'netflix """"'",netflix,1
18242,878, 'bring attention',bring attention,2
18243,878, 'order',order,1
18244,878, 'issue',issue,1
18245,878, 'breath',breath,1
18246,878,'pretty low level',pretty low level,3
18247,878, '`` ive notice',ive notice,2
18248,878, 'netflix seem',netflix seem,2
18249,878," 'capsule """"'",capsule,1
18250,878, 'cap resolution',cap resolution,2
18251,878, 'use',use,1
18252,878, 'built',built,1
18253,878, 'bitrate',bitrate,1
18254,878, 'app',app,1
18255,878,'image quality severely reduce',image quality severely reduce,4
18256,878, 'see lot',see lot,2
18257,878, 'compression artifact',compression artifact,2
18258,878, 'pixelation',pixelation,1
18259,878, 'make',make,1
18260,878,'hdmi stream',hdmi stream,2
18261,878, 'show',show,1
18262,878, 'plug',plug,1
18263,878, 'netflix',netflix,1
18264,878, 'movie',movie,1
18265,878,'noticeable high bitrate',noticeable high bitrate,3
18266,878, 'decidedly sharper',decidedly sharper,2
18267,878, 'compression artifact',compression artifact,2
18268,878, 'image',image,1
18269,878,"'`` high """" quality downloads'",high quality downloads,3
18270,878, 'youtube setting',youtube setting,2
18271,878, 'nothing',nothing,1
18272,878, 'checked',checked,1
18274,878,'really love',really love,2
18275,878, 'toy',toy,1
18276,878,'built apps really lack across',built apps really lack across,5
18277,878, 'something',something,1
18278,878, 'situation',situation,1
18279,878, 'plug',plug,1
18280,878, 'often',often,1
18281,878, 'improve',improve,1
18282,878, 'hdmi',hdmi,1
18283,878, 'find',find,1
18284,878, 'board',board,1
18285,879,'nebula capsule',nebula capsule,2
18286,879, 'first saw',first saw,2
18287,879,'knew',knew,1
18288,879,'spec seem',spec seem,2
18289,879, 'sufficient',sufficient,1
18290,879,'go',go,1
18291,879, 'give',give,1
18292,879, 'figure',figure,1
18293,879,'use',use,1
18294,879, 'project',project,1
18295,879, 'plan',plan,1
18296,879, 'ceiling',ceiling,1
18297,879,'suggest buying',suggest buying,2
18298,879, 'tripod',tripod,1
18299,879,'pros battery life',pros battery life,3
18300,879, 'long movie',long movie,2
18301,879, 'input source',input source,2
18302,879, 'another device',another device,2
18303,879, 'additional usage',additional usage,2
18304,879, 'use',use,1
18305,879, 'sufficient',sufficient,1
18306,879, 'hdmi',hdmi,1
18307,879, 'especially',especially,1
18308,879,'play movie',play movie,2
18309,879, 'charge',charge,1
18310,879, 'along',along,1
18311,879, 'able',able,1
18312,879,'even well picture quality',even well picture quality,4
18313,879, 'dedicate screen',dedicate screen,2
18314,879, 'not',not,1
18315,879,'white wall',white wall,2
18316,879, 'project',project,1
18317,879, 'fantastic',fantastic,1
18318,879,'quality isnt anything super hd',quality isnt anything super hd,5
18320,879,'isnt advertised',isnt advertised,2
18321,879, 'iphone person',iphone person,2
18322,879, 'built',built,1
18323,879, 'android',android,1
18324,879,'wasnt sure',wasnt sure,2
18325,879," 'android """"'",android,1
18326,879, 'expect',expect,1
18327,879, 'built',built,1
18328,879,'apps install',apps install,2
18329,879, 'update',update,1
18330,879, 'easily',easily,1
18331,879,'apps dont function properly',apps dont function properly,4
18333,879,'speaker sufficient',speaker sufficient,2
18334,879, 'nebula capsule',nebula capsule,2
18335,879, 'app creator',app creator,2
18336,879, 'not',not,1
18337,879, 'due',due,1
18338,879, 'could',could,1
18339,879, 'area',area,1
18340,879,'external bluetooth speaker depend',external bluetooth speaker depend,4
18341,879, 'ambient noise around',ambient noise around,3
18342,879, 'may need',may need,2
18343,879, 'fan noise',fan noise,2
18344,879, 'fan',fan,1
18345,879, 'use',use,1
18346,879, 'say',say,1
18347,879, 'review',review,1
18348,879, 'read',read,1
18349,879, 'loud',loud,1
18350,879,"'opposite """"'",opposite,1
18351,879, 'quite',quite,1
18352,879, 'experience',experience,1
18353,879,'accomplish easy enough',accomplish easy enough,3
18354,879, 'screen mirror',screen mirror,2
18355,879, 'screen mirror',screen mirror,2
18356,879, 'isnt noticeable',isnt noticeable,2
18357,879, '`` mine',mine,1
18358,879, 'not sign',not sign,2
18359,879, 'cons lens',cons lens,2
18360,879, 'certain apps',certain apps,2
18361,879, 'not',not,1
18362,879, 'lens',lens,1
18363,879, 'apps',apps,1
18364,879, 'version',version,1
18365,879, 'use',use,1
18366,879, 'shutter',shutter,1
18367,879, 'see',see,1
18368,879, 'protector',protector,1
18369,879, 'low',low,1
18370,879, 'like',like,1
18371,879, 'iphone',iphone,1
18372,879, 'built',built,1
18373,879, 'android',android,1
18374,879,"'noticeable delay """"'",noticeable delay,2
18375,879, 'seem',seem,1
18376,879, 'apps',apps,1
18377,879,'say',say,1
18378,879,'projector work great',projector work great,3
18379,879, 'hdmi adapter',hdmi adapter,2
18380,879, 'apple lightning',apple lightning,2
18381,879, 'use',use,1
18382,880,'simple joy',simple joy,2
18383,880, 'young',young,1
18384,880, 'way',way,1
18385,880, 'thing',thing,1
18386,880, 'story',story,1
18387,880, 'reminds',reminds,1
18388,880, 'movie',movie,1
18389,880, 'love',love,1
18390,880, 'brings',brings,1
18391,880, 'back',back,1
18392,880,'grandma house',grandma house,2
18393,880, 'take',take,1
18394,880, 'movie',movie,1
18395,880, 'camp',camp,1
18396,880, 'ability',ability,1
18397,880,'fun',fun,1
18398,880,'small',small,1
18399,880, 'seems',seems,1
18400,880, 'cool',cool,1
18401,880, 'bad',bad,1
18402,880,'taste',taste,1
18403,880,'dont love',dont love,2
18404,880, 'resolution',resolution,1
18405,880,'8 foot away',8 foot away,3
18406,880, 'bit soft',bit soft,2
18407,880, 'found',found,1
18408,880,'though',though,1
18409,880,'not see many talk',not see many talk,4
18410,880, 'something',something,1
18411,880,'frame rate seem',frame rate seem,3
18412,880, 'shot',shot,1
18413,880, 'lousy',lousy,1
18414,880, 'lot',lot,1
18415,880, 'jerky',jerky,1
18416,880, 'choppy',choppy,1
18417,880,'especially',especially,1
18418,880, 'big',big,1
18419,880,'sweep landscape shot',sweep landscape shot,3
18420,880, 'feel epic',feel epic,2
18421,880, 'suppose',suppose,1
18422,880,'chop chop chop',chop chop chop,3
18423,880,'turn',turn,1
18424,880, 'treat',treat,1
18425,880, 'theater',theater,1
18426,880, 'like',like,1
18427,880, 'light',light,1
18428,880, 'fine',fine,1
18429,880, 'brightness',brightness,1
18430,880,'” figure',” figure,2
18431,880, '“ fine',“ fine,2
18432,880, 'not complain',not complain,2
18433,880, 'love 2',love 2,2
18434,880, 'big takeaway',big takeaway,2
18435,880, '300 lime',300 lime,2
18436,880, 'want',want,1
18437,880, 'software',software,1
18438,880, 'netflix',netflix,1
18439,880, 'get',get,1
18440,880, 'coke',coke,1
18441,880, 'amazon',amazon,1
18442,880,'great picture',great picture,2
18443,880, 'want',want,1
18444,880,'get',get,1
18445,880, 'big',big,1
18446,880,'fun little surprise',fun little surprise,3
18447,880, 'surprise',surprise,1
18448,880, 'want',want,1
18449,880, 'toss',toss,1
18450,880, 'family',family,1
18451,880, 'bag',bag,1
18452,880,'sit around',sit around,2
18453,880, 'good story',good story,2
18454,880, 'something',something,1
18455,880, 'enjoy',enjoy,1
18456,880,'happily spend 1',happily spend 1,3
18457,880, 'terrific',terrific,1
18458,880, 'say',say,1
18459,880, 'punch',punch,1
18460,880, 'new',new,1
18461,880, '200',200,1
18462,881,'rough begin',rough begin,2
18463,881, 'finally love',finally love,2
18464,881,'note 9',note 9,2
18465,881, 'could not',could not,2
18466,881, 'screencast',screencast,1
18467,881, 'life',life,1
18468,881, 'get',get,1
18469,881,"'3rd party app call `` castto """"'",3rd party app call castto,5
18470,881, 'without',without,1
18471,881,'problem',problem,1
18472,881,'much',much,1
18473,881, 'froze',froze,1
18474,881,'stream peloton workout',stream peloton workout,3
18475,881, 'super frustrate',super frustrate,2
18476,881, 'good 2',good 2,2
18477,881, '3 minute',3 minute,2
18478,881, 'use',use,1
18479,881, 'freeze',freeze,1
18480,881,'multiple time',multiple time,2
18481,881,'workout',workout,1
18482,881,'not sure',not sure,2
18483,881, 'cast app',cast app,2
18484,881, 'nebula',nebula,1
18485,881, 'freeze',freeze,1
18486,881,'finally get around',finally get around,3
18487,881, 'call nebula',call nebula,2
18488,881,'install google play',install google play,3
18489,881, 'password',password,1
18490,881, 'get',get,1
18491,881,'want instead',want instead,2
18492,881, 'screen cast',screen cast,2
18493,881, 'download',download,1
18494,881, 'could',could,1
18495,881, 'app',app,1
18496,881,'reviewer say',reviewer say,2
18497,881, 'like',like,1
18498,881,'android version 5 time',android version 5 time,4
18499,881, 'get google play',get google play,3
18500,881, 'setting menu',setting menu,2
18501,881, 'row',row,1
18502,881, 'need',need,1
18503,881, 'go',go,1
18504,881, 'click',click,1
18505,881,'password window come',password window come,3
18507,881,'low case',low case,2
18508,881, 'input gmstest1221',input gmstest1221,2
18509,881,'itll let',itll let,2
18510,881," 'install """"'",install,1
18511,881, 'space',space,1
18512,881, 'click',click,1
18513,881,'get google play',get google play,3
18514,881, 'reboot',reboot,1
18515,881, 'need',need,1
18516,881, 'device',device,1
18517,881,'workout class',workout class,2
18518,881, 'take',take,1
18519,881, 'freeze',freeze,1
18520,881, 'experienced',experienced,1
18521,881,'cast app',cast app,2
18522,881, 'use',use,1
18523,881, 'seem',seem,1
18524,881,'google play already installed',google play already installed,4
18525,881, 'remote suck',remote suck,2
18526,881, 'nebula really',nebula really,2
18527,881, 'highly frustrate',highly frustrate,2
18528,881, 'great imo',great imo,2
18529,881, 'consider sell',consider sell,2
18530,881, 'sound',sound,1
18531,881, 'device',device,1
18532,881,'small',small,1
18533,881, 'projector',projector,1
18534,881, 'love',love,1
18535,881,'easily portable',easily portable,2
18536,881,'think',think,1
18537,881, 'expensive',expensive,1
18540,882,'want',want,1
18541,882, 'star',star,1
18542,882, 'give',give,1
18544,882,'fall short ...',fall short,2
18545,882, 'unit',unit,1
18546,882, 'send',send,1
18547,882, 'receive',receive,1
18548,882, 'defect',defect,1
18549,882, 'back',back,1
18550,882,'say pro -- -- -- -- -- -- -- -- run cool',say pro run cool,4
18551,882, 'cons -- -- -- -- -- -- -- -- -- let start',cons let start,3
18552,882, 'never get hot feel really well built',never get hot feel really well built,7
18553,882, 'couldnt even successfully download apps',couldnt even successfully download apps,5
18554,882, '.... not well',not well,2
18555,882, 'projector work well',projector work well,3
18556,882, 'touch every time',touch every time,3
18557,882, 'buggy ....',buggy,1
18558,882," 'store """"'",store,1
18559,882, 'speaker hold',speaker hold,2
18560,882, 'portable speaker',portable speaker,2
18561,882, 'good speaker',good speaker,2
18562,882, 'get',get,1
18563,882, 'built',built,1
18564,882, 'work',work,1
18565,882, 'turn',turn,1
18566,882, 'test',test,1
18567,882, 'least',least,1
18568,882, 'feature',feature,1
18569,882, 'big',big,1
18570,882,'severely lack input',severely lack input,3
18571,882, 'every time',every time,2
18572,882, 'crashed .-',crashed,1
18573,882, 'try',try,1
18574,882, 'device',device,1
18575,882,'remote control',remote control,2
18576,882, 'absurdly finicky',absurdly finicky,2
18577,882, 'model',model,1
18578,882, 'inputs',inputs,1
18580,882,"'google play store """"'",google play store,3
18581,882, 'not register ....',not register,2
18582,882, 'right behind',right behind,2
18583,882, 'projector',projector,1
18584,882, 'input',input,1
18585,882, 'dont',dont,1
18586,882, 'aim',aim,1
18588,882,'include aptoide tv',include aptoide tv,3
18589,882, 'really want',really want,2
18590,882," 'product """"'",product,1
18591,882, 'play store',play store,2
18592,882, 'far cry',far cry,2
18593,882, 'love',love,1
18594,882, 'fair',fair,1
18595,882, 'conclusion',conclusion,1
18597,882,'download apps',download apps,2
18598,882, 'not',not,1
18599,882, 'crash',crash,1
18600,882, 'able',able,1
18601,882,'factory reset',factory reset,2
18602,882,'problem kept occur',problem kept occur,3
18603,882,'internet issue',internet issue,2
18604,882, 'different wifi',different wifi,2
18605,882, 'use',use,1
18606,882, 'try',try,1
18607,882, 'think',think,1
18608,882, 'may',may,1
18609,882, 'good',good,1
18610,882,'way via hdmi',way via hdmi,3
18611,882, 'mine wouldnt let',mine wouldnt let,3
18612,882, 'youre think',youre think,2
18613,882, 'sound like',sound like,2
18614,882, 'download apps',download apps,2
18615,882, '`` unfortunately',unfortunately,1
18616,882, 'test',test,1
18617,882, 'know',know,1
18618,882, 'hate',hate,1
18619,882,"'3 star """"'",3 star,2
18620,882,'really good',really good,2
18621,882, 'work',work,1
18622,882, 'well',well,1
18623,882, 'projector',projector,1
18624,882, 'price',price,1
18625,882,'unit',unit,1
18626,882, 'sure',sure,1
18627,882, 'defective',defective,1
18628,882,'probably give',probably give,2
18629,882, '4 star',4 star,2
18630,882, 'work',work,1
18631,882,'update bumped 1 star',update bumped 1 star,4
18632,882, 'customer service',customer service,2
18633,882, 'attention prior',attention prior,2
18634,882, '.... read',read,1
18636,882, 'talk',talk,1
18637,882, 'review',review,1
18638,882, 'purchase',purchase,1
18639,882, 'paid',paid,1
18640,882,'anker customer service reach',anker customer service reach,4
18641,882, 'make thing right',make thing right,3
18642,882, 'try',try,1
18644,882,'already return',already return,2
18645,882, 'however',however,1
18646,882, 'device',device,1
18647,882,'brand new device',brand new device,3
18648,882, 'device',device,1
18649,882, 'replace',replace,1
18650,882, 'offer',offer,1
18651,882, 'charge',charge,1
18652,882,'really kind gesture',really kind gesture,3
18653,882, 'really cool',really cool,2
18654,882, 'try',try,1
18655,882, 'think',think,1
18656,882, 'right',right,1
18657,882, 'reach',reach,1
18658,882, 'make',make,1
18659,883,'screen outdoor movie',screen outdoor movie,3
18660,883," 'good picture """"'",good picture,2
18661,883, '`` ive use',ive use,2
18662,883, 'plenty bright',plenty bright,2
18663,883,'get well picture quality',get well picture quality,4
18664,883, 'cheaper projector',cheaper projector,2
18665,883,'convenience factor',convenience factor,2
18666,883, 'good',good,1
18667,883,'watch',watch,1
18668,883, 'set',set,1
18669,883, 'room',room,1
18670,883, 'need',need,1
18671,883, 'movie',movie,1
18672,883, 'go',go,1
18673,883,'tripod',tripod,1
18674,883, 'room',room,1
18675,883, 'move',move,1
18676,883,'wasnt',wasnt,1
18677,883, 'convenient',convenient,1
18679,883,'id never use',id never use,3
18681,883,'since',since,1
18682,883,'include software',include software,2
18683,883, 'use',use,1
18684,883, 'job',job,1
18685,883, 'constantly',constantly,1
18686,883,'want portability',want portability,2
18687,883, 'apps require',apps require,2
18688,883, 'use',use,1
18689,883, 'though',though,1
18690,883, 'remote',remote,1
18691,883, 'price',price,1
18692,883, 'phone',phone,1
18693,883, 'egregious',egregious,1
18694,883,'suggest invest',suggest invest,2
18695,883, 'cheaper projector',cheaper projector,2
18696,883, 'stand',stand,1
18697,883, 'mount',mount,1
18698,883, 'get',get,1
18699,883,'`` youre probably look',youre probably look,3
18700,883, 'loud enough',loud enough,2
18701,883, 'cons sound',cons sound,2
18702,883, 'spending',spending,1
18703,883, 'speaker',speaker,1
18704,883, 'point',point,1
18705,883,"'tinny """"'",tinny,1
18706,883,'aux hook',aux hook,2
18707,883, 'not',not,1
18709,883,"'bluetooth """"'",bluetooth,1
18710,883, 'youll',youll,1
18711,883, 'rely',rely,1
18712,883,'bluetooth though',bluetooth though,2
18713,883, 'lag',lag,1
18714,883, 'found',found,1
18715,883,'way around',way around,2
18716,883,'bluetooth speaker',bluetooth speaker,2
18717,883, 'projector',projector,1
18718,883, 'instead',instead,1
18719,883, 'connect',connect,1
18720,883,'bluetooth speaker',bluetooth speaker,2
18721,883, 'example',example,1
18722,883, 'device',device,1
18723,883, 'connect',connect,1
18724,883,'laptop via',laptop via,2
18725,883, 'laptop connect',laptop connect,2
18726,883, 'hdmi cable',hdmi cable,2
18727,883, 'bluetooth speaker',bluetooth speaker,2
18728,883, 'watch',watch,1
18729,883, 'movie',movie,1
18730,883,'wont get lag',wont get lag,3
18731,883, 'overall big complaint',overall big complaint,3
18732,883," 'aux cable """"'",aux cable,2
18733,883, 'way',way,1
18734,883, 'lack',lack,1
18737,883,'incredibly smooth',incredibly smooth,2
18738,883, 'easy product',easy product,2
18739,883, 'use',use,1
18740,883,'even',even,1
18741,883, '300',300,1
18742,883,'happy',happy,1
18743,884,"'expect """"'",expect,1
18744,884, 'didnt work',didnt work,2
18745,884, 'return',return,1
18746,884, 'item',item,1
18748,884,'phone app even though',phone app even though,4
18749,884, 'not set',not set,2
18750,884, 'look like',look like,2
18751,884, 'without',without,1
18752,884, 'system',system,1
18753,884, 'device',device,1
18754,884, 'control',control,1
18755,884,"'touch control doesnt work well """"'",touch control doesnt work well,5
18756,884, 'iphone app interface',iphone app interface,3
18757,884, 'clumsy',clumsy,1
18759,884,'ui screen flow',ui screen flow,3
18760,884, 'incomprehensible',incomprehensible,1
18761,884,'iphone display',iphone display,2
18762,884, 'device netflix',device netflix,2
18763,884, 'couldnt get',couldnt get,2
18764,884, 'try',try,1
18765,884, 'project',project,1
18766,884, 'download',download,1
18768,884,"'etc """"'",etc,1
18769,884,"'`` unexpected error """"'",unexpected error,2
18770,884, 'installs always fail',installs always fail,3
18771,884, 'project show',project show,2
18772,884, 'way',way,1
18773,884, 'apps',apps,1
18774,884,'even take quite',even take quite,3
18775,884, 'pc display',pc display,2
18776,884, 'project',project,1
18777,884, 'play',play,1
18778,884, 'get',get,1
18779,884, 'bit',bit,1
18780,884,'probably could',probably could,2
18781,884, 'played',played,1
18782,884,'get frustrate get techy stuff',get frustrate get techy stuff,5
